LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
29397,WASHINGTON,DC,20010,,Corporation,Unanswered,Unanswered,Unanswered,,5,05/03/2020,"Bank of America, National Association",DC - 00
29370,WASHINGTON,DC,20018,624120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/23/2020,"Wells Fargo Bank, National Association",DC - 00
29365,WASHINGTON,DC,20001,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/27/2020,EagleBank,DC - 00
29340,WASHINGTON,DC,20005,813910,Professional Association,Unanswered,Female Owned,Unanswered,,2,04/14/2020,Colony Bank,DC - 00
29314,WASHINGTON,DC,20003,541820,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,04/16/2020,The National Capital Bank of Washington,DC - 00
29309,WASHINGTON,DC,20007,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,05/07/2020,"Bank of America, National Association",DC - 00
29300,WASHINGTON,DC,20012,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/29/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
29300,WASHINGTON,DC,20007,561599,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/15/2020,"PNC Bank, National Association",DC - 00
29295,WASHINGTON DC,DC,20007,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,"WesBanco Bank, Inc.",DC - 00
29270,WASHINGTON,DC,20003,621111,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/05/2020,Celtic Bank Corporation,DC - 00
29250,WASHINGTON,DC,20016,541712,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/03/2020,Cross River Bank,DC - 00
29209,WASHINGTON,DC,20016,541613,Corporation,Unanswered,Unanswered,Unanswered,,1,05/03/2020,"Bank of America, National Association",DC - 00
29207,WASHINGTON,DC,20001,446199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/03/2020,"Bank of America, National Association",DC - 00
29200,WASHINGTON,DC,20007,541613,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/03/2020,"PNC Bank, National Association",DC - 00
29167,WASHINGTON,DC,20036,541512,Corporation,Unanswered,Unanswered,Unanswered,,,04/11/2020,"TD Bank, National Association",DC - 00
29167,WASHINGTON,DC,20016,531110,Corporation,Unanswered,Unanswered,Unanswered,,4,05/01/2020,"Bank of America, National Association",DC - 00
29165.5,WASHINGTON,DC,20016,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/30/2020,Cross River Bank,DC - 00
29160,WASHINGTON,DC,20011,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,04/29/2020,WebBank,DC - 00
29157,WASHINGTON,DC,20002,334515,Corporation,Unanswered,Unanswered,Unanswered,,7,04/15/2020,Cross River Bank,DC - 00
29148,WASHINGTON,DC,20009,722511,Corporation,Unanswered,Unanswered,Unanswered,,5,05/19/2020,"Kabbage, Inc.",DC - 00
29147,WASHINGTON,DC,20001,722511,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4,04/27/2020,EagleBank,DC - 00
29140,WASHINGTON,DC,20001,999990,Corporation,Unanswered,Unanswered,Unanswered,,5,05/03/2020,"Bank of America, National Association",DC - 00
29125,WASHINGTON,DC,20037,445291,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5,05/03/2020,"Bank of America, National Association",DC - 00
29122,WASHINGTON,DC,20037,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/01/2020,"Bank of America, National Association",DC - 00
29100,WASHINGTON,DC,20001,813312,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/16/2020,"PNC Bank, National Association",DC - 00
29100,WASHINGTON,DC,20009,561720,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/06/2020,MBE Capital Partners,DC - 00
29100,WASHINGTON,DC,20011,926110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,05/26/2020,Orrstown Bank,DC - 00
29100,WASHINGTON,DC,20007,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/15/2020,Manufacturers and Traders Trust Company,DC - 00
29050,WASHINGTON,DC,20009,541618,Corporation,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"Bank of America, National Association",DC - 00
29042,WASHINGTON,DC,20009,722310,Corporation,Unanswered,Unanswered,Unanswered,,10,05/01/2020,"Bank of America, National Association",DC - 00
29030,WASHINGTON,DC,20037,453998,Corporation,Unanswered,Unanswered,Unanswered,,,05/05/2020,Celtic Bank Corporation,DC - 00
29013,WASHINGTON,DC,20007,541410,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
29000,WASHINGTON,DC,20016,922130,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/05/2020,"Citibank, N.A.",DC - 00
29000,WASHINGTON,DC,20036,813219,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,05/06/2020,"Capital One, National Association",DC - 00
29000,WASHINGTON,DC,20024,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Capital One, National Association",DC - 00
29000,WASHINGTON,DC,20036,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,05/20/2020,Sandy Spring Bank,DC - 00
28947,WASHINGTON,DC,20001,484220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/03/2020,"TD Bank, National Association",DC - 00
28935,WASHINGTON,DC,20036,511199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/30/2020,"Bank of America, National Association",DC - 00
28926,WASHINGTON,DC,20012,524210,Corporation,Unanswered,Unanswered,Unanswered,,6,05/03/2020,"Bank of America, National Association",DC - 00
28920,WASHINGTON,DC,20003,561730,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/26/2020,Loan Source Incorporated,DC - 00
28900,WASHINGTON,DC,20016,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/15/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
28900,WASHINGTON,DC,20009,711310,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,04/28/2020,"PNC Bank, National Association",DC - 00
28877,WASHINGTON,DC,20052,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/09/2020,"Bank of America, National Association",DC - 00
28867,WASHINGTON,DC,20007,541512,Corporation,Unanswered,Unanswered,Unanswered,,6,05/03/2020,Cross River Bank,DC - 00
28857,WASHINGTON,DC,20009,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,05/03/2020,"Bank of America, National Association",DC - 00
28846,WASHINGTON,DC,20015,561990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Bank of America, National Association",DC - 00
28800,WASHINGTON,DC,20002,541922,Corporation,Unanswered,Unanswered,Non-Veteran,,1,04/13/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
28800,WASHINGTON,DC,20036,541614,Corporation,Unanswered,Unanswered,Unanswered,,3,04/28/2020,"First Financial Bank, National Association",DC - 00
28800,WASHINGTON,DC,20001,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,05/19/2020,"PNC Bank, National Association",DC - 00
28790,WASHINGTON,DC,20037,611430,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Wells Fargo Bank, National Association",DC - 00
28773.77,WASHINGTON,DC,20037,611430,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,04/29/2020,Idaho First Bank,DC - 00
28756.25,WASHINGTON,DC,20018,811118,Corporation,Unanswered,Unanswered,Unanswered,,4,04/30/2020,Cross River Bank,DC - 00
28750,WASHINGTON,DC,20002,531311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/15/2020,Signal Financial FCU,DC - 00
28747,WASHINGTON,DC,20002,541810,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/03/2020,"Bank of America, National Association",DC - 00
28733,WASHINGTON,DC,20009,561499,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1,04/30/2020,"Bank of America, National Association",DC - 00
28724,WASHINGTON,DC,20007,621999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/28/2020,Cross River Bank,DC - 00
28711,WASHINGTON,DC,20010,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Kabbage, Inc.",DC - 00
28700,WASHINGTON,DC,20003,722511,Corporation,Unanswered,Unanswered,Unanswered,,10,05/21/2020,Atlantic Union Bank,DC - 00
28700,WASHINGTON,DC,20037,611710,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,04/29/2020,Live Oak Banking Company,DC - 00
28700,WASHINGTON,DC,20012,445110,Subchapter S Corporation,Black or African American,Male Owned,Non-Veteran,,5,05/28/2020,"FC Marketplace, LLC (dba Funding Circle)",DC - 00
28700,WASHINGTON,DC,20036,339950,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,05/03/2020,"Citibank, N.A.",DC - 00
28700,WASHINGTON,DC,20011,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,05/03/2020,"PNC Bank, National Association",DC - 00
28700,WASHINGTON,DC,20011,512290,Corporation,Unanswered,Unanswered,Unanswered,,1,05/03/2020,"PNC Bank, National Association",DC - 00
28700,WASHINGTON,DC,20018,611710,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,05/01/2020,"Bank of America, National Association",DC - 00
28675,WASHINGTON,DC,20006,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/29/2020,Atlantic Union Bank,DC - 00
28660,WASHINGTON,DC,20016,484220,Corporation,Unanswered,Unanswered,Unanswered,,0,05/04/2020,"TD Bank, National Association",DC - 00
28655,WASHINGTON,DC,20001,561499,Corporation,Unanswered,Unanswered,Unanswered,,11,05/03/2020,"Bank of America, National Association",DC - 00
28645,WASHINGTON,DC,20009,488410,Corporation,Unanswered,Male Owned,Non-Veteran,,5,04/15/2020,Manufacturers and Traders Trust Company,DC - 00
28623.05,WASHINGTON,DC,20009,531390,Corporation,Unanswered,Unanswered,Unanswered,,8,04/28/2020,Congressional Bank,DC - 00
28617,WASHINGTON DC,DC,20005,813990,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Wells Fargo Bank, National Association",DC - 00
28600,WASHINGTON,DC,20011,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/13/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
28574,WASHINGTON,DC,20016,334510,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,05/14/2020,First National Bank of Pennsylvania,DC - 00
28570,WASHINGTON,DC,20036,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/14/2020,Manufacturers and Traders Trust Company,DC - 00
28555,WASHINGTON,DC,20037,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,04/28/2020,American Express National Bank,DC - 00
28545,WASHINGTON,DC,20008,,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,16,05/03/2020,"Bank of America, National Association",DC - 00
28525,WASHINGTON,DC,20002,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/29/2020,First Bank of the Lake,DC - 00
28500,WASHINGTON,DC,20016,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/28/2020,Manufacturers and Traders Trust Company,DC - 00
28500,WASHINGTON,DC,20006,531210,Corporation,Unanswered,Unanswered,Unanswered,,4,06/26/2020,MBE Capital Partners,DC - 00
28500,WASHINGTON,DC,20003,561312,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/13/2020,"Readycap Lending, LLC",DC - 00
28487,WASHINGTON,DC,20001,453998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/30/2020,"Bank of America, National Association",DC - 00
28485.4,WASHINGTON,DC,20001,611610,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/14/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
28480,WASHINGTON,DC,20017,722511,Corporation,Asian,Male Owned,Non-Veteran,,9,05/15/2020,Asian Bank,DC - 00
28447,WASHINGTON,DC,20002,813410,Non-Profit Organization,Unanswered,Male Owned,Unanswered,Y,2,04/16/2020,First Command Bank,DC - 00
28439,WASHINGTON DC,DC,20003,611430,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/12/2020,"Kabbage, Inc.",DC - 00
28435,WASHINGTON,DC,20020,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/13/2020,The National Capital Bank of Washington,DC - 00
28428.7,WASHINGTON,DC,20009,531390,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,6,04/27/2020,Congressional Bank,DC - 00
28415,WASHINGTON,DC,20019,445310,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,04/30/2020,"TD Bank, National Association",DC - 00
28410,WASHINGTON,DC,20002,812910,Partnership,Unanswered,Unanswered,Unanswered,,2,04/27/2020,The National Capital Bank of Washington,DC - 00
28400,WASHINGTON,DC,20002,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,05/06/2020,"Capital Bank, National Association",DC - 00
28400,WASHINGTON,DC,20007,813110,Corporation,Unanswered,Unanswered,Unanswered,,1,05/01/2020,"JPMorgan Chase Bank, National Association",DC - 00
28400,WASHINGTON,DC,20008,561492,Independent Contractors,Unanswered,Unanswered,Unanswered,,16,04/13/2020,United Bank,DC - 00
28400,WASHINGTON,DC,20007,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/28/2020,United Bank,DC - 00
28400,WASHINGTON,DC,20016,541690,Corporation,Unanswered,Unanswered,Unanswered,,0,06/18/2020,"Capital One, National Association",DC - 00
28385,WASHINGTON,DC,20011,999990,Corporation,Unanswered,Unanswered,Unanswered,,3,05/03/2020,Cross River Bank,DC - 00
28375,WASHINGTON,DC,20011,624410,Corporation,Unanswered,Unanswered,Unanswered,,4,04/30/2020,"Bank of America, National Association",DC - 00
28369.08,WASHINGTON,DC,20009,531390,Non-Profit Organization,Unanswered,Male Owned,Unanswered,Y,6,04/27/2020,Congressional Bank,DC - 00
28368,WASHINGTON,DC,20015,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,05/04/2020,Sandy Spring Bank,DC - 00
28361,WASHINGTON,DC,20020,541990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,05/03/2020,Customers Bank,DC - 00
28357,WASHINGTON,DC,20016,813940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/10/2020,"Bank of America, National Association",DC - 00
28345,WASHINGTON,DC,20009,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/07/2020,"Capital Bank, National Association",DC - 00
28300,WASHINGTON,DC,20037,611710,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,1,05/04/2020,"immito, LLC",DC - 00
28300,WASHINGTON,DC,20016,238990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,05/03/2020,"PNC Bank, National Association",DC - 00
28300,WASHINGTON,DC,20018,921130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/28/2020,First National Bank of Pennsylvania,DC - 00
28271,WASHINGTON,DC,20002,315210,Corporation,Unanswered,Unanswered,Unanswered,,4,05/21/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
28254,WASHINGTON,DC,20002,424410,Corporation,Unanswered,Unanswered,Unanswered,,0,05/02/2020,"Wells Fargo Bank, National Association",DC - 00
28250,WASHINGTON,DC,20007,541613,Corporation,Unanswered,Unanswered,Unanswered,,4,04/14/2020,"Citibank, N.A.",DC - 00
28232,WASHINGTON,DC,20007,722511,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,3,04/13/2020,"TD Bank, National Association",DC - 00
28211,WASHINGTON,DC,20005,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
28200,WASHINGTON,DC,20037,,Corporation,Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Bank of America, National Association",DC - 00
28200,WASHINGTON,DC,20008,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,04/15/2020,United Bank,DC - 00
28165,WASHINGTON,DC,20001,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/01/2020,"TD Bank, National Association",DC - 00
28160,WASHINGTON,DC,20001,813110,Corporation,Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Bank of America, National Association",DC - 00
28117.5,WASHINGTON,DC,20002,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/10/2020,"WesBanco Bank, Inc.",DC - 00
28100,WASHINGTON,DC,20007,561599,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/29/2020,"Citizens Bank, National Association",DC - 00
28100,WASHINGTON,DC,20015,448210,Corporation,Unanswered,Male Owned,Non-Veteran,,5,04/15/2020,Manufacturers and Traders Trust Company,DC - 00
28100,WASHINGTON,DC,20403,561499,Corporation,Unanswered,Unanswered,Unanswered,,0,04/09/2020,First National Bank of Pennsylvania,DC - 00
28100,WASHINGTON,DC,20009,445310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,United Bank,DC - 00
28072.5,WASHINGTON,DC,20011,621310,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,3,05/05/2020,FVCbank,DC - 00
28062,WASHINGTON,DC,20010,722513,Corporation,Unanswered,Unanswered,Unanswered,,5,05/13/2020,"Kabbage, Inc.",DC - 00
28057,WASHINGTON,DC,20010,812310,Corporation,Unanswered,Unanswered,Unanswered,,5,04/28/2020,Burke & Herbert Bank & Trust Company,DC - 00
28033,WASHINGTON,DC,20002,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,05/28/2020,Industrial Bank,DC - 00
28025,WASHINGTON,DC,20001,446110,Corporation,Unanswered,Male Owned,Unanswered,,4,04/30/2020,Somerset Trust Company,DC - 00
28010,WASHINGTON,DC,20009,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Bank of America, National Association",DC - 00
28000,WASHINGTON,DC,20001,722513,Corporation,Unanswered,Unanswered,Unanswered,,8,04/15/2020,Trustar Bank,DC - 00
27996,WASHINGTON,DC,20006,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Wells Fargo Bank, National Association",DC - 00
27979,WASHINGTON,DC,20001,812199,Corporation,Unanswered,Female Owned,Non-Veteran,,3,04/15/2020,First Bank of the Lake,DC - 00
27900,WASHINGTON,DC,20037,445210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5,06/26/2020,"immito, LLC",DC - 00
27900,WASHINGTON,DC,20004,721199,Corporation,Unanswered,Male Owned,Non-Veteran,,,05/12/2020,Celtic Bank Corporation,DC - 00
27865,WASHINGTON,DC,20007,713990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Capital One, National Association",DC - 00
27856,WASHINGTON,DC,20009,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/19/2020,"Capital One, National Association",DC - 00
27832,WASHINGTON,DC,20001,453998,Corporation,Unanswered,Unanswered,Unanswered,,2,05/03/2020,Cross River Bank,DC - 00
27822,WASHINGTON,DC,20001,922190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,04/09/2020,Congressional Bank,DC - 00
27802,WASHINGTON,DC,20008,541690,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/14/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
27800,WASHINGTON,DC,20006,541219,Corporation,Unanswered,Unanswered,Unanswered,,3,04/30/2020,"Capital Bank, National Association",DC - 00
27782.5,WASHINGTON,DC,20036,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,06/11/2020,American Express National Bank,DC - 00
27775,WASHINGTON,DC,20036,621112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/04/2020,"Bank of America, National Association",DC - 00
27754,WASHINGTON,DC,20005,515112,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,5,05/03/2020,"Bank of America, National Association",DC - 00
27746,WASHINGTON,DC,20009,541820,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
27744,WASHINGTON,DC,20018,621210,Subchapter S Corporation,Black or African American,Male Owned,Non-Veteran,,8,04/29/2020,"City First Bank of D.C., National Association",DC - 00
27744,WASHINGTON,DC,20007,523920,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,06/30/2020,Trustar Bank,DC - 00
27742,WASHINGTON,DC,20011,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,05/03/2020,Cross River Bank,DC - 00
27739,WASHINGTON,DC,20009,813110,Non-Profit Organization,Unanswered,Female Owned,Unanswered,Y,8,04/28/2020,"City First Bank of D.C., National Association",DC - 00
27729,WASHINGTON,DC,20010,812320,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
27715,WASHINGTON,DC,20002,,Corporation,Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Bank of America, National Association",DC - 00
27707.48,WASHINGTON,DC,20010,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,25,04/29/2020,Congressional Bank,DC - 00
27700,WASHINGTON,DC,20036,531312,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
27700,WASHINGTON,DC,20012,,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"PNC Bank, National Association",DC - 00
27700,WASHINGTON,DC,20016,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Capital One, National Association",DC - 00
27700,WASHINGTON,DC,20036,621330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,"PNC Bank, National Association",DC - 00
27687,WASHINGTON,DC,20020,722511,Corporation,Unanswered,Unanswered,Unanswered,,5,04/28/2020,The National Capital Bank of Washington,DC - 00
27682,WASHINGTON,DC,20036,,Corporation,Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Bank of America, National Association",DC - 00
27652,WASHINGTON,DC,20008,611710,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,04/27/2020,EagleBank,DC - 00
27639.92,WASHINGTON,DC,20036,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/29/2020,Celtic Bank Corporation,DC - 00
27635,WASHINGTON,DC,20015,722320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,60,04/28/2020,Manufacturers and Traders Trust Company,DC - 00
27600,WASHINGTON,DC,20002,722513,Corporation,Unanswered,Unanswered,Unanswered,,0,04/29/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
27600,WASHINGTON,DC,20012,621111,Corporation,Unanswered,Unanswered,Unanswered,,3,04/30/2020,Cache Valley Bank,DC - 00
27600,WASHINGTON,DC,20036,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/15/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
27592,WASHINGTON,DC,20018,541330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/29/2020,"Wells Fargo Bank, National Association",DC - 00
27580,WASHINGTON,DC,20005,722515,Corporation,Unanswered,Male Owned,Non-Veteran,,0,05/01/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
27568,WASHINGTON,DC,20007,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
27555,WASHINGTON,DC,20001,812320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,05/23/2020,Industrial Bank,DC - 00
27500,WASHINGTON,DC,20009,531210,Corporation,Unanswered,Unanswered,Unanswered,,5,04/29/2020,"Capital Bank, National Association",DC - 00
27500,WASHINGTON,DC,20004,236210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/26/2020,"FC Marketplace, LLC (dba Funding Circle)",DC - 00
27500,WASHINGTON,DC,20007,621999,Corporation,Unanswered,Unanswered,Unanswered,,1,05/03/2020,"PNC Bank, National Association",DC - 00
27500,WASHINGTON,DC,20001,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,05/03/2020,"PNC Bank, National Association",DC - 00
27467,WASHINGTON,DC,20036,524210,Corporation,Unanswered,Unanswered,Unanswered,,2,05/01/2020,Cross River Bank,DC - 00
27462,WASHINGTON,DC,20003,541110,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,3,04/28/2020,The National Capital Bank of Washington,DC - 00
27460,WASHINGTON,DC,20016,621391,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,5,05/01/2020,EagleBank,DC - 00
27446,WASHINGTON,DC,20005,713940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Bank of America, National Association",DC - 00
27444,WASHINGTON,DC,20001,812990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,05/26/2020,Cross River Bank,DC - 00
27437,WASHINGTON,DC,20001,453220,Corporation,Unanswered,Male Owned,Unanswered,,0,04/27/2020,"Capital One, National Association",DC - 00
27415,WASHINGTON,DC,20016,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/10/2020,Northwest FCU,DC - 00
27400,WASHINGTON,DC,20003,541611,Limited  Liability Company(LLC),Black or African American,Male Owned,Veteran,,1,04/13/2020,"TD Bank, National Association",DC - 00
27400,WASHINGTON,DC,20011,541213,Corporation,Unanswered,Male Owned,Non-Veteran,,12,05/01/2020,Celtic Bank Corporation,DC - 00
27361.07,WASHINGTON,DC,20002,453110,Corporation,Unanswered,Unanswered,Unanswered,,0,04/12/2020,Silicon Valley Bank,DC - 00
27312,WASHINGTON,DC,20002,236220,Corporation,Asian,Male Owned,Non-Veteran,,1,04/13/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
27300,WASHINGTON DC,DC,20008,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Atlantic Union Bank,DC - 00
27300,WASHINGTON,DC,20036,926110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1,06/15/2020,"PNC Bank, National Association",DC - 00
27300,WASHINGTON,DC,20009,541519,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,2,04/07/2020,United Bank,DC - 00
27300,WASHINGTON,DC,20008,445110,Corporation,Unanswered,Unanswered,Unanswered,,4,05/20/2020,United Bank,DC - 00
27283,WASHINGTON,DC,20007,813319,Corporation,Unanswered,Unanswered,Unanswered,,3,05/12/2020,Congressional Bank,DC - 00
27260.82,WASHINGTON,DC,20015,541110,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,1,04/15/2020,"Native American Bank, National Association",DC - 00
27247,WASHINGTON,DC,20007,453310,Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,BBVA USA,DC - 00
